frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"97","Mar 21, 2024 17:59:49.249660000 UTC","104.110.137.231","8740","172.28.0.2","6","443","49538","826","0x0018"
"98","Mar 21, 2024 17:59:49.249738000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","190433","0x0010"
"99","Mar 21, 2024 17:59:49.250751000 UTC","104.110.137.231","10188","172.28.0.2","6","443","49538","826","0x0010"
"100","Mar 21, 2024 17:59:49.250837000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","200569","0x0010"
"101","Mar 21, 2024 17:59:49.250753000 UTC","104.110.137.231","5844","172.28.0.2","6","443","49538","826","0x0018"
"102","Mar 21, 2024 17:59:49.250926000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","206361","0x0010"
"103","Mar 21, 2024 17:59:49.251662000 UTC","104.110.137.231","14532","172.28.0.2","6","443","49538","826","0x0018"
"104","Mar 21, 2024 17:59:49.251746000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","220841","0x0010"
"105","Mar 21, 2024 17:59:49.252597000 UTC","104.110.137.231","2948","172.28.0.2","6","443","49538","826","0x0018"
"106","Mar 21, 2024 17:59:49.252675000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","223737","0x0010"
"107","Mar 21, 2024 17:59:49.252871000 UTC","104.110.137.231","14532","172.28.0.2","6","443","49538","826","0x0018"
"108","Mar 21, 2024 17:59:49.252936000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","238217","0x0010"
"109","Mar 21, 2024 17:59:49.253882000 UTC","104.110.137.231","11636","172.28.0.2","6","443","49538","826","0x0010"
"110","Mar 21, 2024 17:59:49.253972000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","249801","0x0010"
"111","Mar 21, 2024 17:59:49.253884000 UTC","104.110.137.231","2948","172.28.0.2","6","443","49538","826","0x0018"
